step,layer,num_kv,deltaPKp_norm
3,7,1,1.884864389012364e-07
4,8,1,2.839052513081697e-07
0,4,1,6.40923190076137e-08
0,4,1,6.40923190076137e-08
1,5,1,1.5944938525080943e-07
0,4,1,6.40923190076137e-08
1,5,1,1.5944938525080943e-07
2,6,1,8.688795105626923e-08
0,4,1,6.40923190076137e-08
1,5,1,1.5944938525080943e-07
2,6,1,8.688795105626923e-08
3,7,1,2.8904028681608906e-07
0,4,1,6.40923190076137e-08
1,5,1,1.5944938525080943e-07
2,6,1,8.688795105626923e-08
3,7,1,2.8904028681608906e-07
4,8,1,4.924151539853483e-07
0,4,1,4.5320113883917656e-08
0,4,1,4.5320113883917656e-08
1,5,1,1.8611544305713323e-07
0,4,1,4.5320113883917656e-08
1,5,1,1.8611544305713323e-07
2,6,1,2.580956959263858e-07
0,4,1,4.5320113883917656e-08
1,5,1,1.8611544305713323e-07
2,6,1,2.580956959263858e-07
3,7,1,3.78442564397119e-07
0,4,1,4.5320113883917656e-08
1,5,1,1.8611544305713323e-07
2,6,1,2.580956959263858e-07
3,7,1,3.78442564397119e-07
4,8,1,6.22290770024847e-07
0,4,1,9.657055954903626e-08
0,4,1,9.657055954903626e-08
1,5,1,1.1650097064830334e-07
0,4,1,9.657055954903626e-08
1,5,1,1.1650097064830334e-07
2,6,1,2.5528433411636797e-07
0,4,1,0.0
1,5,1,0.0
2,6,1,0.0
3,7,1,0.0
4,8,1,0.0
0,4,1,9.657055954903626e-08
1,5,1,1.1650097064830334e-07
2,6,1,2.5528433411636797e-07
3,7,1,3.353588908794336e-07
0,4,1,9.657055954903626e-08
1,5,1,1.1650097064830334e-07
2,6,1,2.5528433411636797e-07
3,7,1,3.353588908794336e-07
4,8,1,1.7631292337227933e-07
0,4,1,9.541398782175747e-08
0,4,1,9.541398782175747e-08
1,5,1,1.2444922958820825e-07
0,4,1,9.541398782175747e-08
1,5,1,1.2444922958820825e-07
2,6,1,1.6626651699880313e-07
0,4,1,9.541398782175747e-08
1,5,1,1.2444922958820825e-07
2,6,1,1.6626651699880313e-07
3,7,1,2.983024955938163e-07
0,4,1,9.541398782175747e-08
1,5,1,1.2444922958820825e-07
2,6,1,1.6626651699880313e-07
3,7,1,2.983024955938163e-07
4,8,1,4.995779363525799e-07
0,4,1,0.0005154891987331212
1,5,1,0.0016789374640211463
2,6,1,0.008002914488315582
3,7,1,0.0265093594789505
4,8,1,0.025923587381839752
0,4,1,0.0
0,4,1,0.0
1,5,1,1.5570644507079123e-07
0,4,1,0.0
1,5,1,1.5570644507079123e-07
2,6,1,1.4788980706725852e-07
0,4,1,0.0
1,5,1,1.5570644507079123e-07
2,6,1,1.4788980706725852e-07
3,7,1,2.920019426255749e-07
0,4,1,0.0
1,5,1,1.5570644507079123e-07
2,6,1,1.4788980706725852e-07
3,7,1,2.920019426255749e-07
4,8,1,5.230286319601873e-07
0,4,1,4.6229637007400015e-08
0,4,1,0.007376238703727722
1,5,1,0.006351964082568884
2,6,1,0.009532831609249115
3,7,1,0.02675706520676613
4,8,1,0.05358046665787697
0,4,1,4.6229637007400015e-08
1,5,1,1.6126678303862718e-07
0,4,1,4.6229637007400015e-08
1,5,1,1.6126678303862718e-07
2,6,1,2.230201658903752e-07
0,4,1,4.6229637007400015e-08
1,5,1,1.6126678303862718e-07
2,6,1,2.230201658903752e-07
3,7,1,3.7401616737042787e-07
0,4,1,4.6229637007400015e-08
1,5,1,1.6126678303862718e-07
2,6,1,2.230201658903752e-07
3,7,1,3.7401616737042787e-07
4,8,1,5.161913918527716e-07
0,4,1,6.452392398159645e-08
0,4,1,0.007590596564114094
1,5,1,0.00785293523222208
2,6,1,0.025665855035185814
3,7,1,0.07026126235723495
4,8,1,0.11394131928682327
0,4,1,6.452392398159645e-08
1,5,1,1.0037566511300611e-07
0,4,1,6.452392398159645e-08
1,5,1,1.0037566511300611e-07
2,6,1,1.5628469896000752e-07
0,4,1,6.452392398159645e-08
1,5,1,1.0037566511300611e-07
2,6,1,1.5628469896000752e-07
3,7,1,3.391446625755634e-07
0,4,1,6.452392398159645e-08
1,5,1,1.0037566511300611e-07
2,6,1,1.5628469896000752e-07
3,7,1,3.391446625755634e-07
4,8,1,5.389196076066582e-07
0,4,1,4.71216097253091e-08
0,4,1,4.71216097253091e-08
1,5,1,1.4097159350967559e-07
0,4,1,0.01066132728010416
1,5,1,0.01035264227539301
2,6,1,0.03388112410902977
3,7,1,0.06341914087533951
4,8,1,0.10662970691919327
0,4,1,4.71216097253091e-08
1,5,1,1.4097159350967559e-07
2,6,1,2.4978896817628993e-07
0,4,1,4.71216097253091e-08
1,5,1,1.4097159350967559e-07
2,6,1,2.4978896817628993e-07
3,7,1,4.674311639973894e-07
0,4,1,4.71216097253091e-08
1,5,1,1.4097159350967559e-07
2,6,1,2.4978896817628993e-07
3,7,1,4.674311639973894e-07
4,8,1,6.652329602729878e-07
0,4,1,9.9507794004694e-08
0,4,1,9.9507794004694e-08
1,5,1,1.4097159350967559e-07
0,4,1,9.9507794004694e-08
1,5,1,1.4097159350967559e-07
2,6,1,2.345454106489342e-07
0,4,1,0.019300086423754692
1,5,1,0.020028330385684967
2,6,1,0.02587909996509552
3,7,1,0.06389129906892776
4,8,1,0.09304333478212357
0,4,1,9.9507794004694e-08
1,5,1,1.4097159350967559e-07
2,6,1,2.345454106489342e-07
3,7,1,4.3316012465766107e-07
0,4,1,9.9507794004694e-08
1,5,1,1.4097159350967559e-07
2,6,1,2.345454106489342e-07
3,7,1,4.3316012465766107e-07
4,8,1,6.297393611021107e-07
0,4,1,8.807771223473537e-08
0,4,1,8.807771223473537e-08
1,5,1,1.2219861389439757e-07
0,4,1,8.807771223473537e-08
1,5,1,1.2219861389439757e-07
2,6,1,2.5023305738614e-07
0,4,1,8.807771223473537e-08
1,5,1,1.2219861389439757e-07
2,6,1,2.5023305738614e-07
3,7,1,3.3453022751928074e-07
0,4,1,8.807771223473537e-08
1,5,1,1.2219861389439757e-07
2,6,1,2.5023305738614e-07
3,7,1,3.3453022751928074e-07
4,8,1,5.127385520609096e-07
0,4,1,0.0073920260183513165
1,5,1,0.009877212345600128
2,6,1,0.025709450244903564
3,7,1,0.0437777154147625
4,8,1,0.07406102120876312
0,4,1,4.339283634635649e-07
0,4,1,4.339283634635649e-07
1,5,1,6.508285537165648e-07
0,4,1,4.339283634635649e-07
1,5,1,6.508285537165648e-07
2,6,1,8.690871595717908e-07
0,4,1,4.339283634635649e-07
1,5,1,6.508285537165648e-07
2,6,1,8.690871595717908e-07
3,7,1,8.492354481859365e-07
0,4,1,4.339283634635649e-07
1,5,1,6.508285537165648e-07
2,6,1,8.690871595717908e-07
3,7,1,8.492354481859365e-07
4,8,1,1.7506803260403103e-06
0,4,1,0.022405380383133888
1,5,1,0.013772564008831978
2,6,1,0.03405705839395523
3,7,1,0.06025043502449989
4,8,1,0.12784813344478607
0,4,1,9.20832690098905e-08
0,4,1,9.20832690098905e-08
1,5,1,7.087848530318297e-08
0,4,1,9.20832690098905e-08
1,5,1,7.087848530318297e-08
2,6,1,1.3738191739776084e-07
0,4,1,9.20832690098905e-08
1,5,1,7.087848530318297e-08
2,6,1,1.3738191739776084e-07
3,7,1,3.1889877050161886e-07
0,4,1,9.20832690098905e-08
1,5,1,7.087848530318297e-08
2,6,1,1.3738191739776084e-07
3,7,1,3.1889877050161886e-07
4,8,1,6.019773763910052e-07
0,4,1,1.0988027554503788e-07
0,4,1,1.0988027554503788e-07
1,5,1,1.355514314127504e-07
0,4,1,0.010747418738901615
1,5,1,0.02227018028497696
2,6,1,0.02768947370350361
3,7,1,0.05821097269654274
4,8,1,0.10559561103582382
0,4,1,1.0988027554503788e-07
1,5,1,1.355514314127504e-07
2,6,1,4.214684850012418e-07
0,4,1,1.0988027554503788e-07
1,5,1,1.355514314127504e-07
2,6,1,4.214684850012418e-07
3,7,1,3.7401616737042787e-07
0,4,1,1.0988027554503788e-07
1,5,1,1.355514314127504e-07
2,6,1,4.214684850012418e-07
3,7,1,3.7401616737042787e-07
4,8,1,5.778884997198475e-07
0,4,1,8.592428457632195e-08
0,4,1,0.018894828855991364
1,5,1,0.021454358473420143
2,6,1,0.05111061781644821
3,7,1,0.0965024083852768
4,8,1,0.13364216685295105
0,4,1,8.592428457632195e-08
1,5,1,1.4504732348541438e-07
0,4,1,8.592428457632195e-08
1,5,1,1.4504732348541438e-07
2,6,1,1.2105761015845928e-07
0,4,1,8.592428457632195e-08
1,5,1,1.4504732348541438e-07
2,6,1,1.2105761015845928e-07
3,7,1,7.73139106513554e-07
0,4,1,8.592428457632195e-08
1,5,1,1.4504732348541438e-07
2,6,1,1.2105761015845928e-07
3,7,1,7.73139106513554e-07
4,8,1,6.893297381793673e-07
0,4,1,0.03185347467660904
1,5,1,0.03173639252781868
2,6,1,0.06830363720655441
3,7,1,0.11807059496641159
4,8,1,0.2469075620174408
0,4,1,8.925161409933935e-08
0,4,1,8.925161409933935e-08
1,5,1,1.8551796188148728e-07
0,4,1,8.925161409933935e-08
1,5,1,1.8551796188148728e-07
2,6,1,1.4447212492996186e-07
0,4,1,8.925161409933935e-08
1,5,1,1.8551796188148728e-07
2,6,1,1.4447212492996186e-07
3,7,1,2.5484905563644134e-07
0,4,1,8.925161409933935e-08
1,5,1,1.8551796188148728e-07
2,6,1,1.4447212492996186e-07
3,7,1,2.5484905563644134e-07
4,8,1,6.129432676971192e-07
0,4,1,0.018068412318825722
1,5,1,0.025741923600435257
2,6,1,0.0551743246614933
3,7,1,0.11245594918727875
4,8,1,0.16445687413215637
0,4,1,5.398458569061404e-08
0,4,1,5.398458569061404e-08
1,5,1,6.909384353548376e-08
0,4,1,5.398458569061404e-08
1,5,1,6.909384353548376e-08
2,6,1,1.1780402076055907e-07
0,4,1,5.398458569061404e-08
1,5,1,6.909384353548376e-08
2,6,1,1.1780402076055907e-07
3,7,1,2.365486011512985e-07
0,4,1,5.398458569061404e-08
1,5,1,6.909384353548376e-08
2,6,1,1.1780402076055907e-07
3,7,1,2.365486011512985e-07
4,8,1,3.2985127518259105e-07
0,4,1,2.0061301952978283e-08
0,4,1,2.0061301952978283e-08
1,5,1,1.0283420692758227e-07
0,4,1,0.013171231374144554
1,5,1,0.012643495574593544
2,6,1,0.03697974234819412
3,7,1,0.0810215175151825
4,8,1,0.13307322561740875
0,4,1,2.0061301952978283e-08
1,5,1,1.0283420692758227e-07
2,6,1,1.503098019384197e-07
0,4,1,2.0061301952978283e-08
1,5,1,1.0283420692758227e-07
2,6,1,1.503098019384197e-07
3,7,1,2.6739178338175407e-07
0,4,1,2.0061301952978283e-08
1,5,1,1.0283420692758227e-07
2,6,1,1.503098019384197e-07
3,7,1,2.6739178338175407e-07
4,8,1,4.180300265943515e-07
0,4,1,9.657055954903626e-08
0,4,1,9.657055954903626e-08
1,5,1,1.3738191739776084e-07
0,4,1,0.012801369652152061
1,5,1,0.022068340331315994
2,6,1,0.052463348954916
3,7,1,0.11030884832143784
4,8,1,0.21799533069133759
0,4,1,9.657055954903626e-08
1,5,1,1.3738191739776084e-07
2,6,1,2.535387864099903e-07
0,4,1,9.657055954903626e-08
1,5,1,1.3738191739776084e-07
2,6,1,2.535387864099903e-07
3,7,1,2.482284742200136e-07
0,4,1,9.657055954903626e-08
1,5,1,1.3738191739776084e-07
2,6,1,2.535387864099903e-07
3,7,1,2.482284742200136e-07
4,8,1,4.2981520209650625e-07
0,4,1,1.0719519139001932e-07
0,4,1,1.0719519139001932e-07
1,5,1,1.49197759924391e-07
0,4,1,1.0719519139001932e-07
1,5,1,1.49197759924391e-07
2,6,1,2.755707839696697e-07
0,4,1,0.01603125035762787
1,5,1,0.013319200836122036
2,6,1,0.03140864148736
3,7,1,0.04977940395474434
4,8,1,0.07319387048482895
0,4,1,1.0719519139001932e-07
1,5,1,1.49197759924391e-07
2,6,1,2.755707839696697e-07
3,7,1,2.4643296114845725e-07
0,4,1,1.0719519139001932e-07
1,5,1,1.49197759924391e-07
2,6,1,2.755707839696697e-07
3,7,1,2.4643296114845725e-07
4,8,1,3.3979875979639473e-07
0,4,1,5.819089565761715e-08
0,4,1,5.819089565761715e-08
1,5,1,1.382880725486757e-07
0,4,1,5.819089565761715e-08
1,5,1,1.382880725486757e-07
2,6,1,3.5262584674455866e-07
0,4,1,0.06577249616384506
1,5,1,0.07401034981012344
2,6,1,0.08512904495000839
3,7,1,0.12233435362577438
4,8,1,0.24746541678905487
0,4,1,5.819089565761715e-08
1,5,1,1.382880725486757e-07
2,6,1,3.5262584674455866e-07
3,7,1,4.705087235379324e-07
0,4,1,5.819089565761715e-08
1,5,1,1.382880725486757e-07
2,6,1,3.5262584674455866e-07
3,7,1,4.705087235379324e-07
4,8,1,5.161913918527716e-07
0,4,1,9.079320761884446e-08
0,4,1,9.079320761884446e-08
1,5,1,1.220849839000948e-07
0,4,1,9.079320761884446e-08
1,5,1,1.220849839000948e-07
2,6,1,1.8491854802960006e-07
0,4,1,9.079320761884446e-08
1,5,1,1.220849839000948e-07
2,6,1,1.8491854802960006e-07
3,7,1,3.8005265423635137e-07
0,4,1,0.022834058851003647
1,5,1,0.029222063720226288
2,6,1,0.0569191612303257
3,7,1,0.11974723637104034
4,8,1,0.244354248046875
0,4,1,9.079320761884446e-08
1,5,1,1.220849839000948e-07
2,6,1,1.8491854802960006e-07
3,7,1,3.8005265423635137e-07
4,8,1,6.20861840161524e-07
0,4,1,4.2962142288160976e-08
0,4,1,4.2962142288160976e-08
1,5,1,9.714368331970036e-08
0,4,1,4.2962142288160976e-08
1,5,1,9.714368331970036e-08
2,6,1,1.6323404850027146e-07
0,4,1,4.2962142288160976e-08
1,5,1,9.714368331970036e-08
2,6,1,1.6323404850027146e-07
3,7,1,3.176779443947453e-07
0,4,1,4.2962142288160976e-08
1,5,1,9.714368331970036e-08
2,6,1,1.6323404850027146e-07
3,7,1,3.176779443947453e-07
4,8,1,3.8281777392512595e-07
0,4,1,0.01698404923081398
1,5,1,0.013495245948433876
2,6,1,0.03697970137000084
3,7,1,0.06130920350551605
4,8,1,0.09765909612178802
0,4,1,9.570444348128149e-08
0,4,1,9.570444348128149e-08
1,5,1,2.555559888151038e-07
0,4,1,9.570444348128149e-08
1,5,1,2.555559888151038e-07
2,6,1,2.62520643445896e-07
0,4,1,9.570444348128149e-08
1,5,1,2.555559888151038e-07
2,6,1,2.62520643445896e-07
3,7,1,4.072681178968196e-07
0,4,1,9.570444348128149e-08
1,5,1,2.555559888151038e-07
2,6,1,2.62520643445896e-07
3,7,1,4.072681178968196e-07
4,8,1,8.642673492431641e-07
0,4,1,0.012827266938984394
1,5,1,0.022387828677892685
2,6,1,0.03834022581577301
3,7,1,0.096212238073349
4,8,1,0.18141819536685944
0,4,1,4.470348358154297e-08
0,4,1,4.470348358154297e-08
1,5,1,1.1000650346204566e-07
0,4,1,4.470348358154297e-08
1,5,1,1.1000650346204566e-07
2,6,1,2.448510656449798e-07
0,4,1,4.470348358154297e-08
1,5,1,1.1000650346204566e-07
2,6,1,2.448510656449798e-07
3,7,1,2.7395452661949093e-07
0,4,1,4.470348358154297e-08
1,5,1,1.1000650346204566e-07
2,6,1,2.448510656449798e-07
3,7,1,2.7395452661949093e-07
4,8,1,5.646734280162491e-07
0,4,1,1.3065098869446956e-07
0,4,1,1.3065098869446956e-07
1,5,1,1.6255248169727565e-07
0,4,1,0.022148372605443
1,5,1,0.030199740082025528
2,6,1,0.05214262008666992
3,7,1,0.0889977365732193
4,8,1,0.17785634100437164
0,4,1,1.3065098869446956e-07
1,5,1,1.6255248169727565e-07
2,6,1,2.680138493360573e-07
0,4,1,1.3065098869446956e-07
1,5,1,1.6255248169727565e-07
2,6,1,2.680138493360573e-07
3,7,1,4.529560726496129e-07
0,4,1,1.3065098869446956e-07
1,5,1,1.6255248169727565e-07
2,6,1,2.680138493360573e-07
3,7,1,4.529560726496129e-07
4,8,1,6.194296133799071e-07
0,4,1,4.280032683823265e-08
0,4,1,4.280032683823265e-08
1,5,1,8.195638656616211e-08
0,4,1,4.280032683823265e-08
1,5,1,8.195638656616211e-08
2,6,1,2.7496579946273414e-07
0,4,1,4.280032683823265e-08
1,5,1,8.195638656616211e-08
2,6,1,2.7496579946273414e-07
3,7,1,3.0538294026882795e-07
0,4,1,0.026302414014935493
1,5,1,0.0381258986890316
2,6,1,0.06097652390599251
3,7,1,0.11030420660972595
4,8,1,0.2265605628490448
0,4,1,4.280032683823265e-08
1,5,1,8.195638656616211e-08
2,6,1,2.7496579946273414e-07
3,7,1,3.0538294026882795e-07
4,8,1,6.532761744892923e-07
0,4,1,8.672808604615057e-08
0,4,1,8.672808604615057e-08
1,5,1,1.992246865256675e-07
0,4,1,8.672808604615057e-08
1,5,1,1.992246865256675e-07
2,6,1,0.0
0,4,1,0.02953127957880497
1,5,1,0.031629763543605804
2,6,1,0.057836562395095825
3,7,1,0.10552387684583664
4,8,1,0.18348382413387299
0,4,1,8.672808604615057e-08
1,5,1,1.992246865256675e-07
2,6,1,0.0
3,7,1,4.31619525897986e-07
0,4,1,8.672808604615057e-08
1,5,1,1.992246865256675e-07
2,6,1,0.0
3,7,1,4.31619525897986e-07
4,8,1,5.08389518927288e-07
0,4,1,9.260924827003691e-08
0,4,1,9.260924827003691e-08
1,5,1,1.753658409597847e-07
0,4,1,9.260924827003691e-08
1,5,1,1.753658409597847e-07
2,6,1,2.866295574222022e-07
0,4,1,0.021979060024023056
1,5,1,0.03499504551291466
2,6,1,0.05319948121905327
3,7,1,0.0908961072564125
4,8,1,0.16313892602920532
0,4,1,9.260924827003691e-08
1,5,1,1.753658409597847e-07
2,6,1,2.866295574222022e-07
3,7,1,2.190014498637538e-07
0,4,1,9.260924827003691e-08
1,5,1,1.753658409597847e-07
2,6,1,2.866295574222022e-07
3,7,1,2.190014498637538e-07
4,8,1,6.329925099635147e-07
0,4,1,9.512264398381376e-08
0,4,1,9.512264398381376e-08
1,5,1,1.47137171779832e-07
0,4,1,9.512264398381376e-08
1,5,1,1.47137171779832e-07
2,6,1,4.846887691201118e-07
0,4,1,9.512264398381376e-08
1,5,1,1.47137171779832e-07
2,6,1,4.846887691201118e-07
3,7,1,5.964188858342823e-07
0,4,1,0.03530881181359291
1,5,1,0.04864111170172691
2,6,1,0.0797257348895073
3,7,1,0.15189096331596375
4,8,1,0.3133232295513153
0,4,1,9.512264398381376e-08
1,5,1,1.47137171779832e-07
2,6,1,4.846887691201118e-07
3,7,1,5.964188858342823e-07
4,8,1,8.940696716308594e-07
0,4,1,9.771344622322431e-08
0,4,1,9.771344622322431e-08
1,5,1,2.842472213160363e-07
0,4,1,9.771344622322431e-08
1,5,1,2.842472213160363e-07
2,6,1,3.391446625755634e-07
0,4,1,9.771344622322431e-08
1,5,1,2.842472213160363e-07
2,6,1,3.391446625755634e-07
3,7,1,7.164964017647435e-07
0,4,1,0.025052081793546677
1,5,1,0.055410970002412796
2,6,1,0.08870856463909149
3,7,1,0.1543700248003006
4,8,1,0.256883829832077
0,4,1,9.771344622322431e-08
1,5,1,2.842472213160363e-07
2,6,1,3.391446625755634e-07
3,7,1,7.164964017647435e-07
4,8,1,7.164964017647435e-07
0,4,1,7.014040193098481e-08
0,4,1,7.014040193098481e-08
1,5,1,1.1000650346204566e-07
0,4,1,7.014040193098481e-08
1,5,1,1.1000650346204566e-07
2,6,1,2.3466371601443825e-07
0,4,1,7.014040193098481e-08
1,5,1,1.1000650346204566e-07
2,6,1,2.3466371601443825e-07
3,7,1,4.1079667312260426e-07
0,4,1,7.014040193098481e-08
1,5,1,1.1000650346204566e-07
2,6,1,2.3466371601443825e-07
3,7,1,4.1079667312260426e-07
4,8,1,3.5638393569570326e-07
0,4,1,0.02722645364701748
1,5,1,0.024479800835251808
2,6,1,0.06597934663295746
3,7,1,0.11563973873853683
4,8,1,0.16834621131420135
0,4,1,1.0563021390908034e-07
0,4,1,1.0563021390908034e-07
1,5,1,1.8059014905702497e-07
0,4,1,1.0563021390908034e-07
1,5,1,1.8059014905702497e-07
2,6,1,3.0172552101248584e-07
0,4,1,1.0563021390908034e-07
1,5,1,1.8059014905702497e-07
2,6,1,3.0172552101248584e-07
3,7,1,5.009095502828131e-07
0,4,1,1.0563021390908034e-07
1,5,1,1.8059014905702497e-07
2,6,1,3.0172552101248584e-07
3,7,1,5.009095502828131e-07
4,8,1,7.245091069307819e-07
0,4,1,0.018303396180272102
1,5,1,0.027921708300709724
2,6,1,0.050011079758405685
3,7,1,0.10696303844451904
4,8,1,0.22677592933177948
0,4,1,7.028863535651908e-08
0,4,1,7.028863535651908e-08
1,5,1,6.782688899420464e-08
0,4,1,7.028863535651908e-08
1,5,1,6.782688899420464e-08
2,6,1,1.2105761015845928e-07
0,4,1,7.028863535651908e-08
1,5,1,6.782688899420464e-08
2,6,1,1.2105761015845928e-07
3,7,1,3.3979875979639473e-07
0,4,1,7.028863535651908e-08
1,5,1,6.782688899420464e-08
2,6,1,1.2105761015845928e-07
3,7,1,3.3979875979639473e-07
4,8,1,4.235705830524239e-07
0,4,1,0.031118134036660194
1,5,1,0.043108340352773666
2,6,1,0.09272315353155136
3,7,1,0.17063990235328674
4,8,1,0.2662436068058014
0,4,1,8.05903539458086e-08
0,4,1,8.05903539458086e-08
1,5,1,1.831085398862342e-07
0,4,1,8.05903539458086e-08
1,5,1,1.831085398862342e-07
2,6,1,1.5485740334497677e-07
0,4,1,8.05903539458086e-08
1,5,1,1.831085398862342e-07
2,6,1,1.5485740334497677e-07
3,7,1,3.948104847495415e-07
0,4,1,8.05903539458086e-08
1,5,1,1.831085398862342e-07
2,6,1,1.5485740334497677e-07
3,7,1,3.948104847495415e-07
4,8,1,4.6600388259321335e-07
0,4,1,0.013547706417739391
1,5,1,0.01361020840704441
2,6,1,0.03089018166065216
3,7,1,0.05295711010694504
4,8,1,0.08946435898542404
0,4,1,9.249679067124816e-08
0,4,1,9.249679067124816e-08
1,5,1,1.978265942170765e-07
0,4,1,9.249679067124816e-08
1,5,1,1.978265942170765e-07
2,6,1,2.4050493152572017e-07
0,4,1,9.249679067124816e-08
1,5,1,1.978265942170765e-07
2,6,1,2.4050493152572017e-07
3,7,1,4.182955137821409e-07
0,4,1,9.249679067124816e-08
1,5,1,1.978265942170765e-07
2,6,1,2.4050493152572017e-07
3,7,1,4.182955137821409e-07
4,8,1,5.110034067001834e-07
0,4,1,0.05025054141879082
1,5,1,0.07182260602712631
2,6,1,0.13183705508708954
3,7,1,0.21667954325675964
4,8,1,0.42811205983161926
0,4,1,7.715938465935324e-08
0,4,1,7.715938465935324e-08
1,5,1,1.3265380971461127e-07
0,4,1,7.715938465935324e-08
1,5,1,1.3265380971461127e-07
2,6,1,1.8936790979751095e-07
0,4,1,7.715938465935324e-08
1,5,1,1.3265380971461127e-07
2,6,1,1.8936790979751095e-07
3,7,1,2.767767739442206e-07
0,4,1,7.715938465935324e-08
1,5,1,1.3265380971461127e-07
2,6,1,1.8936790979751095e-07
3,7,1,2.767767739442206e-07
4,8,1,4.256623071796639e-07
0,4,1,0.022241340950131416
1,5,1,0.027470257133245468
2,6,1,0.05286054685711861
3,7,1,0.08434126526117325
4,8,1,0.18787497282028198
0,4,1,1.2861696063737327e-07
0,4,1,1.2861696063737327e-07
1,5,1,3.093561531386513e-07
0,4,1,1.2861696063737327e-07
1,5,1,3.093561531386513e-07
2,6,1,1.2861696063737327e-07
0,4,1,1.2861696063737327e-07
1,5,1,3.093561531386513e-07
2,6,1,1.2861696063737327e-07
3,7,1,3.8570698279727367e-07
0,4,1,1.2861696063737327e-07
1,5,1,3.093561531386513e-07
2,6,1,1.2861696063737327e-07
3,7,1,3.8570698279727367e-07
4,8,1,3.551356542175199e-07
0,4,1,0.021751167252659798
1,5,1,0.02718167006969452
2,6,1,0.06088283285498619
3,7,1,0.10591031610965729
4,8,1,0.18027742207050323
0,4,1,6.949439068648644e-08
0,4,1,6.949439068648644e-08
1,5,1,1.2194281850952393e-07
0,4,1,6.949439068648644e-08
1,5,1,1.2194281850952393e-07
2,6,1,1.652618664138572e-07
0,4,1,6.949439068648644e-08
1,5,1,1.2194281850952393e-07
2,6,1,1.652618664138572e-07
3,7,1,2.0808339229461126e-07
0,4,1,6.949439068648644e-08
1,5,1,1.2194281850952393e-07
2,6,1,1.652618664138572e-07
3,7,1,2.0808339229461126e-07
4,8,1,4.129530850605079e-07
0,4,1,4.470348358154297e-08
0,4,1,4.470348358154297e-08
1,5,1,1.157840330279214e-07
0,4,1,4.470348358154297e-08
1,5,1,1.157840330279214e-07
2,6,1,1.887807172806788e-07
0,4,1,4.470348358154297e-08
1,5,1,1.157840330279214e-07
2,6,1,1.887807172806788e-07
3,7,1,3.7401616737042787e-07
0,4,1,4.470348358154297e-08
1,5,1,1.157840330279214e-07
2,6,1,1.887807172806788e-07
3,7,1,3.7401616737042787e-07
4,8,1,4.235705830524239e-07
0,4,1,8.576262189308181e-08
0,4,1,8.576262189308181e-08
1,5,1,1.4788980706725852e-07
0,4,1,8.576262189308181e-08
1,5,1,1.4788980706725852e-07
2,6,1,2.9540402124439424e-07
0,4,1,8.576262189308181e-08
1,5,1,1.4788980706725852e-07
2,6,1,2.9540402124439424e-07
3,7,1,5.487189582709107e-07
0,4,1,8.576262189308181e-08
1,5,1,1.4788980706725852e-07
2,6,1,2.9540402124439424e-07
3,7,1,5.487189582709107e-07
4,8,1,2.086162567138672e-07
0,4,1,1.2219861389439757e-07
0,4,1,1.2219861389439757e-07
1,5,1,4.003950664355216e-07
0,4,1,1.2219861389439757e-07
1,5,1,4.003950664355216e-07
2,6,1,2.0431443203960953e-07
0,4,1,1.2219861389439757e-07
1,5,1,4.003950664355216e-07
2,6,1,2.0431443203960953e-07
3,7,1,5.179091431273264e-07
0,4,1,1.2219861389439757e-07
